id,person_id,planet1_name,planet2_name,aspect_type,degree_difference
8518,1455,Солнце,Луна,Квадрат,88
8519,1455,Солнце,Уран,Секстиль,61.2
8520,1455,Меркурий,Юпитер,Секстиль,59.3
8521,1455,Сатурн,Уран,Квадрат,92.7
8522,1456,Солнце,Марс,Секстиль,58.5
8523,1456,Солнце,Уран,Тригон,119.9
8524,1456,Луна,Юпитер,Секстиль,59
8525,1456,Меркурий,Венера,Секстиль,59.7
8526,1456,Меркурий,Нептун,Квадрат,89.8
8527,1456,Венера,Плутон,Квадрат,91.1
8528,1456,Марс,Уран,Секстиль,61.4
8529,1456,Нептун,Плутон,Тригон,121.2
8530,1457,Солнце,Плутон,Оппозиция,177.8
8531,1457,Луна,Меркурий,Тригон,120.3
8532,1457,Меркурий,Марс,Квадрат,88.3
8533,1458,Солнце,Венера,Конъюнкция,0.7
8534,1458,Солнце,Юпитер,Квадрат,88.1
8535,1458,Меркурий,Нептун,Конъюнкция,0.9
8536,1458,Меркурий,Плутон,Квадрат,90.8
8537,1458,Венера,Юпитер,Квадрат,88.9
8538,1458,Нептун,Плутон,Квадрат,91.7
8539,1459,Солнце,Венера,Конъюнкция,1.4
8540,1459,Солнце,Плутон,Квадрат,91.1
8541,1459,Меркурий,Венера,Конъюнкция,2.5
8542,1459,Меркурий,Плутон,Квадрат,87.3
8543,1459,Венера,Плутон,Квадрат,89.7
8544,1459,Марс,Плутон,Секстиль,60.1
8545,1459,Юпитер,Сатурн,Конъюнкция,0.6
8546,1460,Сатурн,Нептун,Тригон,119.9
8547,1460,Сатурн,Плутон,Конъюнкция,1.3
8548,1460,Нептун,Плутон,Тригон,118.6
8549,1461,Солнце,Марс,Оппозиция,178.2
8550,1461,Меркурий,Юпитер,Оппозиция,177.9
8551,1461,Меркурий,Уран,Квадрат,91.2
8552,1461,Юпитер,Уран,Квадрат,90.9
8553,1461,Сатурн,Плутон,Оппозиция,177.2
8554,1462,Солнце,Луна,Конъюнкция,2
8555,1462,Солнце,Уран,Конъюнкция,2.7
8556,1462,Луна,Плутон,Тригон,117.6
8557,1462,Меркурий,Марс,Секстиль,61.2
8558,1462,Меркурий,Сатурн,Тригон,118.6
8559,1462,Марс,Сатурн,Секстиль,57.3
8560,1462,Юпитер,Уран,Квадрат,89
8561,1462,Юпитер,Нептун,Тригон,120.1
8562,1463,Солнце,Сатурн,Конъюнкция,0.6
8563,1463,Луна,Венера,Тригон,119
8564,1463,Луна,Марс,Тригон,120.1
8565,1463,Луна,Уран,Тригон,121.4
8566,1463,Венера,Марс,Конъюнкция,1.1
8567,1463,Венера,Уран,Конъюнкция,2.4
8568,1463,Марс,Уран,Конъюнкция,1.3
8569,1464,Солнце,Венера,Конъюнкция,0.6
8570,1464,Солнце,Юпитер,Тригон,119
8571,1464,Меркурий,Марс,Квадрат,89.8
8572,1464,Венера,Юпитер,Тригон,119.6
8573,1464,Сатурн,Нептун,Квадрат,88.7
8574,1465,Юпитер,Уран,Секстиль,61.2
8575,1465,Юпитер,Плутон,Конъюнкция,2.3
8576,1465,Уран,Плутон,Секстиль,58.8
8577,1466,Солнце,Меркурий,Конъюнкция,1.1
8578,1466,Луна,Нептун,Тригон,118.7
8579,1466,Луна,Плутон,Оппозиция,177.6
8580,1466,Венера,Сатурн,Тригон,119.9
8581,1466,Венера,Уран,Квадрат,89.2
8582,1466,Юпитер,Плутон,Тригон,118.8
8583,1467,Солнце,Юпитер,Тригон,119.1
8584,1467,Меркурий,Марс,Конъюнкция,0.2
8585,1467,Меркурий,Сатурн,Квадрат,90
8586,1467,Венера,Уран,Конъюнкция,0.8
8587,1467,Марс,Сатурн,Квадрат,90.2
8588,1467,Нептун,Плутон,Секстиль,61
8589,1468,Солнце,Марс,Конъюнкция,1.2
8590,1468,Солнце,Юпитер,Секстиль,62.6
8591,1468,Солнце,Уран,Тригон,121.5
8592,1468,Солнце,Плутон,Конъюнкция,2.5
8593,1468,Луна,Юпитер,Квадрат,91.3
8594,1468,Луна,Уран,Квадрат,92.8
8595,1468,Луна,Нептун,Секстиль,60
8596,1468,Меркурий,Сатурн,Секстиль,61.2
8597,1468,Марс,Уран,Тригон,120.3
8598,1468,Марс,Плутон,Конъюнкция,1.3
8599,1468,Уран,Плутон,Тригон,119
8600,1469,Солнце,Марс,Оппозиция,179.9
8601,1469,Луна,Меркурий,Оппозиция,179
8602,1469,Луна,Сатурн,Квадрат,88.3
8603,1469,Меркурий,Сатурн,Квадрат,90.7
8604,1469,Юпитер,Плутон,Квадрат,90
8605,1470,Марс,Сатурн,Тригон,119.6
8606,1470,Марс,Плутон,Оппозиция,177.7
8607,1470,Сатурн,Плутон,Секстиль,58.1
8608,1470,Уран,Нептун,Тригон,119.6
8609,1471,Луна,Марс,Оппозиция,178
8610,1471,Меркурий,Сатурн,Секстиль,63
8611,1471,Венера,Нептун,Оппозиция,177.1
8612,1471,Юпитер,Нептун,Квадрат,89.8
8613,1471,Юпитер,Плутон,Квадрат,89.9
8614,1471,Нептун,Плутон,Конъюнкция,0.1
8615,1472,Солнце,Сатурн,Квадрат,92.6
8616,1472,Луна,Марс,Оппозиция,179.4
8617,1472,Луна,Нептун,Оппозиция,179.6
8618,1472,Венера,Плутон,Тригон,122.2
8619,1472,Марс,Нептун,Конъюнкция,0.9
8620,1473,Солнце,Сатурн,Конъюнкция,0.6
8621,1473,Солнце,Нептун,Оппозиция,179.8
8622,1473,Луна,Марс,Оппозиция,177.7
8623,1473,Сатурн,Нептун,Оппозиция,179.6
8624,1474,Луна,Венера,Квадрат,88.5
8625,1474,Меркурий,Марс,Секстиль,59
8626,1474,Меркурий,Плутон,Квадрат,90.3
8627,1474,Юпитер,Нептун,Оппозиция,177.1
8628,1474,Сатурн,Плутон,Секстиль,59.1
8629,1475,Солнце,Уран,Квадрат,91.1
8630,1475,Меркурий,Юпитер,Секстиль,61.9
8631,1475,Юпитер,Плутон,Квадрат,89.1
8632,1475,Сатурн,Нептун,Конъюнкция,2
8633,1475,Нептун,Плутон,Секстиль,61.8
8634,1476,Луна,Венера,Секстиль,58.8
8635,1476,Луна,Плутон,Квадрат,89.7
8636,1476,Марс,Юпитер,Секстиль,60
8637,1476,Марс,Нептун,Квадрат,92.3
8638,1476,Сатурн,Уран,Тригон,119.8
8639,1476,Сатурн,Нептун,Квадрат,87.4
8640,1477,Солнце,Луна,Тригон,122
8641,1477,Солнце,Марс,Секстиль,61
8642,1477,Луна,Венера,Квадрат,87.5
8643,1477,Луна,Плутон,Квадрат,91.5
8644,1477,Меркурий,Уран,Квадрат,88.1
8645,1477,Венера,Нептун,Оппозиция,179.2
8646,1477,Венера,Плутон,Оппозиция,179
8647,1477,Нептун,Плутон,Конъюнкция,1.8
8648,1478,Солнце,Юпитер,Тригон,120
8649,1478,Меркурий,Марс,Секстиль,60.7
8650,1478,Сатурн,Нептун,Квадрат,91.1
8651,1479,Солнце,Меркурий,Конъюнкция,2.4
8652,1479,Венера,Юпитер,Секстиль,60.4
8653,1479,Венера,Плутон,Оппозиция,177.4
8654,1479,Юпитер,Плутон,Тригон,122.1
8655,1479,Сатурн,Уран,Секстиль,58.4
8656,1479,Нептун,Плутон,Секстиль,58.6
8657,1480,Солнце,Меркурий,Конъюнкция,2.1
8658,1480,Луна,Марс,Секстиль,62.4
8659,1480,Луна,Юпитер,Секстиль,62.9
8660,1480,Марс,Юпитер,Конъюнкция,0.5
8661,1480,Марс,Нептун,Тригон,120.7
8662,1480,Марс,Плутон,Тригон,122.1
8663,1480,Юпитер,Нептун,Тригон,120.2
8664,1480,Юпитер,Плутон,Тригон,121.6
8665,1480,Нептун,Плутон,Конъюнкция,1.4
8666,1481,Солнце,Луна,Конъюнкция,2.2
8667,1481,Солнце,Нептун,Квадрат,87.5
8668,1481,Луна,Юпитер,Тригон,118.7
8669,1481,Меркурий,Венера,Конъюнкция,1.7
8670,1481,Меркурий,Плутон,Тригон,121.9
8671,1481,Венера,Плутон,Тригон,120.3
8672,1481,Юпитер,Сатурн,Тригон,122.5
8673,1482,Солнце,Марс,Секстиль,62.4
8674,1482,Солнце,Юпитер,Секстиль,62.4
8675,1482,Солнце,Нептун,Квадрат,90.1
8676,1482,Луна,Юпитер,Тригон,122.6
8677,1483,Солнце,Луна,Секстиль,59.8
8678,1483,Солнце,Сатурн,Оппозиция,177.6
8679,1483,Луна,Сатурн,Тригон,122.7
8680,1483,Венера,Юпитер,Конъюнкция,2.2
8681,1483,Марс,Уран,Тригон,123
8682,1483,Марс,Плутон,Квадрат,89.9
8683,1483,Сатурн,Нептун,Квадрат,91.6
8684,1484,Солнце,Сатурн,Квадрат,89.2
8685,1484,Солнце,Уран,Квадрат,89.7
8686,1484,Меркурий,Марс,Секстиль,60.2
8687,1484,Сатурн,Уран,Оппозиция,178.9
8688,1484,Сатурн,Нептун,Тригон,120.2
8689,1484,Сатурн,Плутон,Оппозиция,177.4
8690,1484,Уран,Нептун,Секстиль,58.7
8691,1484,Нептун,Плутон,Секстиль,62.4
8692,1485,Солнце,Нептун,Секстиль,59.3
8693,1485,Луна,Плутон,Секстиль,57.5
8694,1485,Меркурий,Марс,Квадрат,90.5
8695,1485,Венера,Юпитер,Конъюнкция,1.9
8696,1485,Венера,Сатурн,Секстиль,59
8697,1485,Юпитер,Сатурн,Секстиль,57
8698,1486,Солнце,Уран,Квадрат,87.3
8699,1486,Луна,Венера,Тригон,118.7
8700,1486,Луна,Нептун,Оппозиция,179
8701,1486,Меркурий,Юпитер,Тригон,117.2
8702,1486,Венера,Нептун,Секстиль,60.4
8703,1486,Марс,Сатурн,Оппозиция,179.5
8704,1486,Марс,Уран,Конъюнкция,0.6
8705,1486,Марс,Плутон,Секстиль,57.8
8706,1486,Сатурн,Уран,Оппозиция,178.9
8707,1486,Сатурн,Плутон,Тригон,122.7
8708,1486,Уран,Плутон,Секстиль,58.4
8709,1487,Солнце,Венера,Конъюнкция,2.4
8710,1487,Солнце,Нептун,Секстиль,62.2
8711,1487,Луна,Нептун,Квадрат,91.8
8712,1487,Меркурий,Юпитер,Конъюнкция,2.7
8713,1487,Венера,Марс,Секстиль,61.1
8714,1487,Венера,Нептун,Секстиль,59.9
8715,1487,Марс,Нептун,Конъюнкция,1.3
8716,1487,Уран,Плутон,Квадрат,87.3
8717,1488,Солнце,Сатурн,Секстиль,62.2
8718,1488,Луна,Плутон,Квадрат,92.1
8719,1488,Меркурий,Марс,Конъюнкция,0.9
8720,1488,Венера,Плутон,Тригон,119.4
8721,1488,Юпитер,Уран,Секстиль,58.2
8722,1488,Сатурн,Уран,Квадрат,89.7
8723,1489,Луна,Нептун,Конъюнкция,0.3
8724,1489,Меркурий,Плутон,Секстиль,61.3
8725,1489,Венера,Марс,Квадрат,90.2
8726,1489,Венера,Сатурн,Секстиль,58.1
8727,1490,Сатурн,Нептун,Тригон,118.7
8728,1491,Меркурий,Нептун,Секстиль,59.8
8729,1491,Венера,Юпитер,Оппозиция,179
8730,1491,Марс,Сатурн,Квадрат,91.9
8731,1492,Солнце,Меркурий,Конъюнкция,0.6
8732,1492,Солнце,Уран,Квадрат,92.9
8733,1492,Луна,Нептун,Тригон,118.9
8734,1492,Меркурий,Плутон,Оппозиция,177.5
8735,1492,Венера,Уран,Тригон,121.3
8736,1492,Марс,Сатурн,Оппозиция,177.7
8737,1493,Солнце,Нептун,Секстиль,60.2
8738,1493,Луна,Уран,Квадрат,89.6
8739,1493,Меркурий,Венера,Конъюнкция,0.2
8740,1494,Солнце,Уран,Секстиль,61.9
8741,1494,Луна,Марс,Секстиль,58.8
8742,1494,Меркурий,Сатурн,Секстиль,59.5
8743,1494,Меркурий,Уран,Секстиль,57.8
8744,1494,Венера,Юпитер,Оппозиция,179.5
8745,1494,Венера,Плутон,Квадрат,90.6
8746,1494,Юпитер,Плутон,Квадрат,88.9
8747,1494,Сатурн,Уран,Тригон,117.3
8748,1494,Нептун,Плутон,Секстиль,62.3
8749,1495,Солнце,Уран,Тригон,122.7
8750,1495,Луна,Сатурн,Квадрат,90.3
8751,1495,Луна,Плутон,Конъюнкция,2.7
8752,1495,Меркурий,Юпитер,Тригон,119.4
8753,1495,Меркурий,Плутон,Конъюнкция,1.3
8754,1495,Юпитер,Плутон,Тригон,118.1
8755,1495,Сатурн,Нептун,Секстиль,57.1
8756,1495,Сатурн,Плутон,Квадрат,93
8757,1496,Солнце,Нептун,Секстиль,57.5
8758,1496,Луна,Меркурий,Оппозиция,178.4
8759,1496,Юпитер,Нептун,Квадрат,92.2
8760,1496,Нептун,Плутон,Секстиль,60.6
8761,1497,Луна,Венера,Конъюнкция,2.4
8762,1497,Луна,Сатурн,Оппозиция,178.1
8763,1498,Солнце,Меркурий,Конъюнкция,1.2
8764,1498,Солнце,Юпитер,Квадрат,91.7
8765,1498,Солнце,Нептун,Оппозиция,178.8
8766,1498,Луна,Нептун,Квадрат,88.2
8767,1498,Меркурий,Марс,Квадрат,87.9
8768,1498,Меркурий,Юпитер,Квадрат,90.5
8769,1498,Меркурий,Нептун,Оппозиция,177.5
8770,1498,Венера,Сатурн,Квадрат,89.7
8771,1498,Венера,Плутон,Оппозиция,179.4
8772,1498,Марс,Юпитер,Оппозиция,178.3
8773,1498,Юпитер,Нептун,Квадрат,87.1
8774,1498,Сатурн,Плутон,Квадрат,91
8775,1499,Солнце,Марс,Квадрат,88.8
8776,1499,Солнце,Нептун,Квадрат,91.9
8777,1499,Меркурий,Плутон,Тригон,119.6
8778,1499,Венера,Юпитер,Тригон,121.1
8779,1499,Марс,Сатурн,Тригон,117.4
8780,1499,Марс,Плутон,Оппозиция,177.3
8781,1499,Сатурн,Нептун,Тригон,120.6
8782,1500,Солнце,Марс,Тригон,119
